employee_id;employee_name;designation;salary;retirement;other_benefits;total_benefits;total_compensation
43149;Kari Smith;Inspector 3;148771.54;28801.93;355.91;42076.09;215693.51
43460;Rebekah Hill;Inspector 3;68991.09;12944.71;223.55;19388.15;198046.83
43914;Brian Miller;Inspector 3;74298.01;13499.37;192.51;20390.23;128586.07
44155;Jason Gonzalez;Inspector 3;147441.86;28616.57;356.92;41891.74;205104.28
4425;Timothy Rose;Inspector 3;143289.08;27260.36;2912.46;43091.07;223340.37
44435;Larry Warren;Inspector 3;143289.03;27268.93;1655.77;41842.95;195071.41
44843;Sherry Reyes;Inspector 3;43053.09;7682.98;113.24;11677.68;115022.06
45022;Cynthia Miller;Inspector 3;143289.06;27276.04;3714.39;43908.68;265546.3
45232;Linda White;Inspector 3;112195.08;22004.39;456.95;32562.69;327177.1
46291;Tiffany Lloyd;Inspector 3;68991.04;13002.33;186.15;19408.37;200007.07
46639;Brandon Roy;Inspector 3;143458.9;27843.47;2792.58;43554.3;208086.21
47126;Erik Chapman;Inspector 3;146177.03;27770.61;2540.01;43228.87;224111.59
47589;Tyler Taylor;Inspector 3;68991.04;12992.83;200.56;19413.28;195335.59
47776;Cheryl Summers;Inspector 3;144044.04;27422.21;2816.55;43157.01;208896.1
47788;Michael Lowe;Inspector 3;143289.12;27727.14;3274.47;43919.86;236595.96
48154;James Clark;Inspector 3;143289.06;27793.1;1833.05;42544.4;207874.62
485;Christopher Lynch;Inspector 3;143289.07;27743.06;3151.31;43812.62;235611.58
48961;Andrew Johnson;Inspector 3;143289.12;27276.05;3494.58;43688.88;255680.84
49494;Rachel Macias;Inspector 3;146771.48;29579.59;490.07;42987.9;246244
49571;William Escobar;Inspector 3;143289.09;27262.09;580.18;40760.5;272893.55
49648;Kelli Porter;Inspector 3;156869.88;31262.71;495.27;44676.23;246572.53
49714;Crystal Taylor;Inspector 3;143477.95;27906.44;460.66;41285.35;231977.11
50191;Nicole Williams;Inspector 3;145176.74;27647.55;379.47;40945.27;192834.3
51408;Monica Morris;Inspector 3;75525.06;13453.64;1412.44;21564.43;104746.3
51649;Paul Higgins;Inspector 3;144893.66;27585.11;2529.5;43032.86;192973.25
52903;Michelle Wilson;Inspector 3;143289.05;27802.25;2966.71;43687.21;230827.43
53275;Fernando Stanley;Inspector 3;66337.52;12523.11;172.85;18676.64;180386.98
53365;Sharon Walters;Inspector 3;66337.6;12053.13;173.62;18207.42;179392.07
55534;Mary Bean;Inspector 3;74581.21;13550.65;1626.7;21875.7;119933.96
55646;Crystal Bean;Inspector 3;143289;27810.72;498.35;41227.32;240567.76
5839;Kristopher Gay;Inspector 3;71644.6;13017.39;207.01;19683.52;193131.58
6288;Paul Walker;Inspector 3;84912;15655.76;215.18;23526.19;112179.34
632;Laura Robinson;Inspector 3;68991.06;12935.67;231.92;19387.48;232700.92
7002;Mr. David Estes;Inspector 3;147215.13;28361.56;1405.85;42685.65;195495.51
7048;Abigail Jackson;Inspector 3;142758.3;27606.17;1954.36;42430.93;192040.52
7291;Brittney Ayers;Inspector 3;75289.1;14182.21;195.13;21075.69;215981.5
769;John Williams;Inspector 3;143289.01;28901.5;509.77;42329.52;252665.8
7997;Crystal Morris;Inspector 3;42456.05;7714;111.32;11652.95;99448.91
8076;Kenneth Cortez;Inspector 3;74298.06;13828.63;273.85;20800.83;227949.5
8240;Jon Gill;Inspector 3;143289.03;27268.8;2256.1;42443.15;186582.73
8786;John Fernandez;Inspector 3;47099.68;8557.73;115.24;12919.24;118498.07
8813;Daniel Barton;Inspector 3;67782.32;12783.52;196.63;18883.07;199071.08
9000;Steven Bryant;Inspector 3;143289.03;27275.9;2008.13;42202.28;200542.81
9006;Tommy Chapman;Inspector 3;21228.02;3857;54.37;5825.18;34529.55
9820;Michael Jordan;Inspector 3;143289.07;27810.8;375.68;41104.73;197805.35
15143;Jennifer Terrell;Deputy Chief 3;25830;4862.9;67.74;6126.77;208944.82
18230;Mary Cruz;Deputy Chief 3;0;0;0;lip.59;149941.7
27178;Steven Brown;Deputy Chief 3;257332.5;51452.02;665.27;64078.63;334370.43
38044;Kristen Becker;Deputy Chief 3;278964;53479.32;12767.75;79165.32;361665.67
43904;Carl Williams;Deputy Chief 3;278964;56102.69;1278.86;70251.95;366803.81
47633;Misty Brown;Deputy Chief 3;276897.6;53049.76;4848.49;70720.81;351107.18
53403;Dennis Davis;Deputy Chief 3;278964;53991.48;9704.96;76614.68;362007.47
12814;Timothy Zimmerman;Commander 3;208746.3;40301;4042.18;56102.14;304268.31
27178;Jessica Gomez;Commander 3;16794;3044.84;42.76;4044.51;21237.31
34525;Stephen Spencer;Commander 3;134352.03;28212.51;370.15;36237.91;184402.93
36942;Sharon Lowe;Commander 3;92367.01;17401.02;238.84;22902.85;258869
40225;Audrey Jackson;Commander 3;226719;43909.96;3925.69;60753.88;298104.86
41211;Leslie Peck;Commander 3;225879.34;42881.78;3890.19;59642.37;291620.47
53783;Lisa Robinson;Commander 3;225039.65;45262.76;595.64;58680.95;303315
10007;Jennifer Byrd;Police Officer;51768.09;9235.2;1084.17;16060.81;82801.96
10084;Miguel Johnson;Police Officer;92259.08;17967.76;2449.25;33335.25;136759.7
10094;Lisa Campbell;Police Officer;92259.1;17952.21;2597.83;33468.28;144055.14
1020;Brandy Spence;Police Officer;92259.04;17921.06;2435.64;33274.94;135731.64
10377;Eric Williams;Police Officer;116478.17;22618.94;309.78;35846.96;159817.87
10476;Jeanne Stark;Police Officer;116478.01;22182.5;2585.15;37685.89;192897.69
10511;David Lyons;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
10607;Victoria Jones;Police Officer;116478.03;22182.5;2165.12;37265.86;171053.85
10639;Jeremy Hodge;Police Officer;18594;3871.26;1439.14;8181.13;26775.13
10684;Julie Simmons;Police Officer;92054.72;17450.77;2904.14;33222.97;135620.04
10686;Jill Butler;Police Officer;78591;15383.47;4556;30943.89;112730.31
10760;Mark Donaldson;Police Officer;114348.09;21819.5;2888.69;37626.43;207609.16
10798;Jeremy Bell;Police Officer;115626.03;22045.8;2416.29;37380.34;179574.87
1084;Brittany Gonzales;Police Officer;86280;16001.43;1709.41;27279.91;130452.08
10960;Glenn Davis;Police Officer;92259.12;17967.8;2520.35;33406.39;139605.87
11183;Amber Munoz;Police Officer;18594;3871.26;1391.78;8133.77;26727.77
11265;Mark Cain;Police Officer;116478.02;19746.51;1359.03;34023.78;155919.86
11539;Brenda Phillips;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
1156;Christine Doyle;Police Officer;115938.79;22101.18;2444.88;37404.5;187649.59
11726;David Maynard;Police Officer;116478.03;22185.58;2470.25;37574.07;186027.27
11914;John Reyes;Police Officer;92259.06;17967.74;2593.89;33479.87;145386.74
11921;Barry Hill;Police Officer;78591.03;15383.5;4480.15;30868.08;113035.63
11922;Katherine Saunders;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
12122;Courtney Smith;Police Officer;92259.05;17921.29;3846.96;34686.5;134614.75
12269;James Fleming;Police Officer;116478.1;22178.51;2451.87;37548.63;181836.02
12312;Shirley Kemp;Police Officer;116478.02;22035.66;1978.08;36931.98;153410
12335;Adam Boyer;Police Officer;0;0;705.77;705.77;49041.85
12408;Alexander Martin;Police Officer;92259.07;17952.2;2156.39;33026.83;134338.3
12460;Joshua Olson;Police Officer;18594;3871.26;1437.31;8179.3;26773.3
12578;Steven Cohen;Police Officer;78591.02;15383.49;4456.42;30844.33;111587
12916;Aaron Lee;Police Officer;120036.45;22854.48;2179.74;37952.46;194656.1
13918;Melissa Garcia;Police Officer;78591.03;15383.5;4453.62;30841.55;111416.05
14110;Megan Hart;Police Officer;116478;22182.5;2482.2;37582.94;183741.63
14222;Jill Steele;Police Officer;50913.3;10345.12;3934.06;21408.14;72321.44
14317;Mary Miller;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
14357;Denise Myers;Police Officer;92259.03;17890.43;3680.72;34489.4;130948.54
14444;Matthew Cross;Police Officer;80418.44;14823.14;1521.14;25404.99;114927.7
14485;Donald Smith;Police Officer;78591.03;15383.5;4495.11;30883.04;112391.9
14518;Brian Singleton;Police Officer;17664.3;3677.7;1366.66;7771.55;25435.85
14839;Mr. Travis Parks;Police Officer;116478.03;22168.32;2125.01;37211.57;162811.45
14955;Richard Carson;Police Officer;78591.02;15383.49;4445.15;30833.06;110718.82
1516;Michele Johnson;Police Officer;111153.16;21181.82;2008.43;36108.49;164515.11
15272;Mary Wu;Police Officer;92259.09;17492.28;3888.77;34299.3;138783.28
15658;Matthew Ingram;Police Officer;92259.11;17912.59;1815.83;32646.66;141701.55
15750;Olivia Peterson;Police Officer;116478.03;22182.5;2229.74;37330.48;168551.99
15786;Susan Ortiz;Police Officer;116478.02;22196.68;1025.93;36140.85;160414.21
15844;Omar Long;Police Officer;116478.02;22168.32;2190.6;37277.16;166195.72
15864;Nicole Simmons;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
15900;Tyler Beasley;Police Officer;0;0;223.53;228.6;15644.14
1592;Logan Bruce;Police Officer;116478.02;22196.68;2069.84;37184.76;158999.71
16083;Yvette Jennings;Police Officer;92259.06;17967.75;2519.45;33405.44;140795.49
16210;Andrew Clarke;Police Officer;115938.8;22087;2461.16;37406.6;185324.62
16211;Karina Armstrong;Police Officer;110992.56;21106.21;2337.82;35883.82;173462.38
16248;Adam Alvarez;Police Officer;116478.2;22557.83;445.42;35921.49;214210.84
16321;Haley Chen;Police Officer;115399.51;21949.18;2117.74;36865.55;164582.75
16382;John Glass;Police Officer;78591.01;15383.48;4486.37;30874.27;113234.67
16405;Brittany Chen;Police Officer;116478.01;22196.68;2174.79;37289.71;165218.37
16475;Sandra Cole;Police Officer;92259.09;17967.79;2376.77;33262.8;132050.25
16771;John Parsons PhD;Police Officer;18594;3871.26;1391.78;8133.77;26727.77
16851;Lauren Mitchell;Police Officer;115885;22519.67;354.73;35726.86;178753.57
17154;Jonathan Rollins;Police Officer;78591.02;15383.49;4464.04;30851.96;112052.47
17473;Sean Jones;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
17687;Julia Owen;Police Officer;15376.51;2723.18;284.98;5161.2;22302.26
17794;Gabriel Edwards;Police Officer;116478.02;22196.68;1896.92;37011.84;177176.32
17869;Julian Anderson;Police Officer;78591.02;15383.49;4455.95;30843.87;111558.5
17870;Christopher Oliver;Police Officer;50913.3;10345.12;3938.97;21413.05;72326.35
17935;Courtney Hernandez;Police Officer;94908.01;17767.45;1765.76;30059.19;133978.63
18002;Paul Walker;Police Officer;75302.85;14100.74;1521.05;24712.41;116056.83
18116;Stuart Huffman;Police Officer;116478.03;22168.33;2092.95;37179.52;163438.26
18207;Teresa Bowers;Police Officer;18625.03;3298.5;443.33;6134.09;34005.83
18326;Daniel Harris;Police Officer;78591.02;15383.49;4329.2;30717.12;113107.55
18335;Ethan Edwards;Police Officer;116478;22182.5;2652.13;37752.87;196904.04
18375;Ana Johnson;Police Officer;116478.02;22168.32;2375.56;37462.12;180597.47
18513;Charles Stewart;Police Officer;99222;18664.63;1878.05;31547.11;142150.51
18644;Joseph Campbell;Police Officer;92259.05;17905.87;3657.26;34481.38;130860.46
18733;Keith Thompson;Police Officer;33525.01;6559.23;1527.57;12392.88;47908.45
18763;Joseph Ramos;Police Officer;116478.01;22168.32;1989.34;37075.9;182448.73
18934;Zachary Bailey;Police Officer;106665.92;20329.65;1949.09;35196.98;155397.02
18944;Madison Contreras;Police Officer;105810.03;20279.01;1323.39;33337.49;142768.69
19008;Allison Paul;Police Officer;18594;3871.26;1422.5;8164.49;26758.49
19084;Richard Wright;Police Officer;113808.4;21723.9;2313.95;36895.03;173069.67
19164;Taylor Stewart;Police Officer;78591.01;15383.48;4456.48;30844.39;111591.04
19207;Eric Hatfield;Police Officer;116478.05;22182.5;2154.46;37255.2;170416.42
1923;Paul Carson;Police Officer;50913.3;10345.12;3936.6;21410.68;72323.98
19308;Patricia Watts;Police Officer;92259.05;17921.28;3803.47;34643;131980.42
19324;Justin Andrade;Police Officer;116478.01;22168.32;2837.71;37924.27;207992
19389;Corey Morrison;Police Officer;107188.43;20448.69;2957.26;36324.19;210307.79
1939;Hannah Davis;Police Officer;112868.8;21463.28;416.25;34397.49;150088.57
19443;Stacey Gardner;Police Officer;116154.53;22116.28;2405.73;37404.37;179123.78
19454;Rodney Anderson;Police Officer;92259.04;17921.27;3842.1;34681.62;134493.71
19494;Michael Taylor;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
19842;Nathan Davis;Police Officer;106879.65;20373.1;2055.65;35346.99;159295.4
19949;Melissa Jones;Police Officer;78591.01;15383.48;4480.39;30868.29;113049.85
20163;Christopher Smith;Police Officer;92259.08;17905.89;3677.97;34502.11;132340.41
20358;Cynthia Henderson;Police Officer;78591.02;15383.49;4486.58;30874.49;113427.76
20408;Kevin Eaton;Police Officer;44421;8993.42;3436.51;18649.83;63070.83
2062;Seth Taylor;Police Officer;51768.01;9235.08;1041.75;16018.27;77325.02
20811;Margaret Stuart;Police Officer;51255;10405.63;3965.6;21548.03;72803.03
20903;Vanessa Lamb;Police Officer;64710.1;11593.62;1568.42;20338.84;114412.52
20905;Tyler Harris;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
20953;Brian Moore;Police Officer;116478.04;22168.32;2411.26;37497.82;179483.58
20955;Jennifer Lopez;Police Officer;49212.06;8782.44;920.72;15444.6;70750.7
21146;Anthony Hampton;Police Officer;116478;22154.15;1968.52;37040.91;163975.35
21189;Benjamin Miller;Police Officer;78249.31;15322.97;4802.8;31082.35;113189.15
21193;Nathan Thomas;Police Officer;92259.05;17921.28;3951.49;34791.02;130409.27
21303;James Johnson;Police Officer;92259.08;11885.16;2400.21;27203.61;127656.78
2137;Robert George;Police Officer;116478.02;22168.32;2261.16;37347.72;170357.12
21395;Tanner Morgan;Police Officer;116478.01;22021.58;1547.98;36487.8;166413.36
21398;Kenneth Gonzalez;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
21955;Christopher Mitchell;Police Officer;115945.53;22102.38;2247.81;37268.43;169552.62
22019;Katherine Mayer;Police Officer;92259.04;17890.44;3903.83;34712.52;137986.99
22062;Joe Green;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
22307;Dr. Anthony Thomas MD;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
22362;Andrew Kirby;Police Officer;92259.04;17890.43;3804.23;34612.91;132102.48
22373;Carrie Brooks;Police Officer;113070.12;21584.82;2258.6;36761.66;169680.23
22444;Brenda Wood;Police Officer;112164.03;21404.32;2267.21;36111.32;169683.49
22448;Jean Ortiz;Police Officer;50913.3;10345.12;3935.46;21409.54;72322.84
22457;Tonya Willis;Police Officer;110727;21091.22;1100.51;35109.97;155269.45
22862;Karen Choi;Police Officer;78249.32;15322.98;4290.98;30570.54;111912.5
22947;Keith Mendoza;Police Officer;116262.31;22124.18;2366.92;37385.42;176761.65
22985;Amy Thomas;Police Officer;116478.01;22168.32;2531.71;37618.27;187688.61
23070;Melissa Gilmore;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
23162;Mr. Steve Warren;Police Officer;116478.01;22168.32;2486.37;37572.93;184976.79
23175;Joseph Gallegos;Police Officer;53817.78;9654.47;3142.31;20332.42;77959.64
23228;Monica Ware;Police Officer;36305.63;6429.72;1407.15;12920.44;53668.18
23413;Benjamin Johnson;Police Officer;90284.69;16954.79;428.77;27883.29;119018.6
23527;Victoria Miller;Police Officer;92259.07;17936.64;2347.06;33201.94;133487
23570;John Santiago;Police Officer;78591.03;15383.5;4441.93;30829.85;110964.54
23572;Michelle Davis;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
23700;Julie Dunlap;Police Officer;103353.31;19767.79;1945.27;34152.86;150976.86
23733;Jared Blair;Police Officer;92259.08;17952.2;2457.68;33328.12;135502.54
23737;Janice Collins;Police Officer;111153.16;21208.78;2276.72;36403.74;176269.76
23738;Amanda Pierce;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
23789;Marcus Chapman;Police Officer;114401.91;21758.52;2086.39;36532.9;153297.12
23796;Ray Esparza;Police Officer;78591.01;15383.48;4471.23;30859.13;112752.35
23821;James Martinez;Police Officer;114321.05;21758.36;1958.89;36396.26;152228.49
23828;Molly Gomez;Police Officer;98424.11;18589.55;2200.1;32272.53;162748.49
23975;Tyler Joyce;Police Officer;103536.03;19519.29;2214.46;33216.63;166920.24
23987;Adam Lang;Police Officer;81609.05;15056.57;1535.16;25642.75;115996.72
24323;William Jones;Police Officer;116478;22196.68;2522.98;37637.9;186107.97
24373;Stephanie Phillips;Police Officer;92259.08;17952.22;2397.33;33267.79;133406.05
24415;Kevin Martinez;Police Officer;18594;3871.26;1435.48;8177.47;26771.47
24495;Sean Fowler;Police Officer;92259.05;17921.28;4002.61;34842.14;137094.2
24512;Courtney Ellison;Police Officer;92259.08;17952.2;2446.84;33317.28;141340.6
24591;Todd Moreno;Police Officer;51768.01;9235.08;911.22;15887.74;69516.97
2469;Christopher Sanchez;Police Officer;92259.04;17536.72;2405.88;32860.84;133434.16
24709;Jaclyn Baker;Police Officer;50913.3;10345.12;3807.97;21282.05;72195.35
24720;David Welch;Police Officer;116478.02;22168.32;2209.72;37296.28;170423.7
24729;Penny Carter;Police Officer;78591.02;15383.49;4848.68;31236.59;114190.95
24734;Michael Wagner;Police Officer;111153.14;21168.35;2224.44;36311.04;173039.35
25005;Russell Peters;Police Officer;92259.05;17921.28;3863.79;34703.32;135692.07
25058;Brian Kim;Police Officer;105647.67;20126.37;2065.95;35110.56;156365.63
25267;Kim Martin;Police Officer;116478.02;22182.5;2210.46;37311.2;168442.44
25292;Bradley Benson;Police Officer;30553.5;6106.19;2365.46;13016.96;43570.46
25317;Amanda Wallace;Police Officer;103536.12;19529.46;2030.78;33043.14;155402.95
25333;Casey Atkins;Police Officer;78591.04;15383.51;4496.45;30884.39;114030.34
25343;Kiara Powell;Police Officer;116478.02;22196.68;2610;37724.92;191314.89
25378;Nancy Frank;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
25424;Johnathan Henry;Police Officer;50913.3;10345.12;3941.71;21415.79;72329.09
25433;Amanda Jordan;Police Officer;116478.01;22154.15;2573.12;37645.51;189065.79
2563;Suzanne Glenn;Police Officer;105692.22;20157.5;2093.03;35168.78;160861.87
25666;Jesse Lewis;Police Officer;112703.28;21514;1825.5;35839.1;149649.58
25693;Brandi Tucker DVM;Police Officer;116478.06;22196.68;2391.58;37506.5;200146.17
26189;Jordan Cox;Police Officer;33525.01;6542.42;1415.71;12264.21;47677.92
26275;Rachel Gillespie;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
26308;Nicholas Love;Police Officer;92259.05;17936.63;2463.14;33318.01;137289.62
26541;Michael Armstrong;Police Officer;92259.08;17967.75;2509.46;33395.45;138625.53
26565;John Branch;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
26614;Michael Baker;Police Officer;78591.01;15383.48;4486.26;30874.16;113349.77
26622;Rita Turner;Police Officer;116478.02;22196.68;2728.9;37843.82;204795.59
26627;Danny Sanchez;Police Officer;116478.04;22196.68;1151.18;36266.1;157256.87
2677;Robert Wallace;Police Officer;108352.22;20674.64;2132.4;35725.28;161220.48
26809;Christopher Henderson;Police Officer;92259.07;17936.62;2542.44;33397.3;140835.36
2707;Cynthia Ford;Police Officer;110916.38;21120.87;2372.77;36411.88;182043.2
27106;Ryan Williams;Police Officer;54464.26;10245.06;197.9;16483.44;102199.12
27232;Patricia Bishop;Police Officer;116478;22196.68;2855.75;37970.67;206016.28
27650;Nicole Meyer;Police Officer;115938.83;22072.86;2134.8;37066.1;162789.29
2776;Catherine Molina;Police Officer;116478;22168.32;2655.1;37741.67;190868.93
27807;Sara Jackson;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
27983;Melinda Harris;Police Officer;25344.76;4611.17;67.64;7489.73;44517.12
27992;Gregory Garza;Police Officer;92259.05;17921.29;3896.97;34736.51;137666.27
28041;Mary Schultz;Police Officer;66631.51;12386.34;3315.45;25031.63;99747.78
2807;Benjamin Berry;Police Officer;116478.01;22210.86;2399.29;37528.39;173904.77
28289;Caleb Freeman;Police Officer;83594.91;15525.92;1609.62;26692.65;121422.22
28296;Anthony Barr;Police Officer;86280.01;15987.25;1651.67;27207.99;124411.32
28344;Charles Ingram;Police Officer;50913.3;10345.12;3906.14;21380.22;72293.52
28428;Christopher Burnett;Police Officer;122154.08;23201.92;2328.89;38377.88;177041.7
28503;Kelsey Little MD;Police Officer;115572.81;22036.37;2742.63;37697.24;202172.29
28556;Stephanie Johnson;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
28616;Jesse Armstrong;Police Officer;116478.03;22182.5;2012.23;37112.97;155488.31
28744;Deborah Vazquez;Police Officer;92259.08;17936.65;2470.67;33325.56;136280.23
28745;Carla Long;Police Officer;92259.04;17890.45;3747.16;34555.86;128493.62
28808;Dustin Estrada;Police Officer;92259.05;16680.15;3695.64;33294.03;130647.88
28917;Debra Watts;Police Officer;116478;22196.68;2357.91;37472.83;179317.39
29171;Brian Peterson;Police Officer;78591.02;15383.49;4495.6;30883.51;113797.86
29345;Mrs. Barbara Hutchinson MD;Police Officer;116478.03;22168.32;1585.55;36672.11;164902.34
2951;Brandi Jones;Police Officer;78591.04;15383.51;4476.12;30864.05;112789.3
29588;Nathan Lee;Police Officer;18594;3871.26;1437.31;8179.3;26773.3
29654;Ashley Middleton;Police Officer;92259.08;17967.77;2339.25;33225.26;129965.17
29750;Yolanda Hernandez;Police Officer;51135.4;10384.45;3956.35;21517.6;72653
29854;Tanner Carter;Police Officer;116478.02;22168.33;2177.75;37264.32;165427.32
29895;Kevin Moore;Police Officer;92259.06;17952.18;2532.3;33402.72;142988.44
29916;Charles Brown;Police Officer;51768;9235.08;884.54;15861.06;68421.62
29979;Richard Joyce;Police Officer;116478.07;22196.68;2207.6;37322.52;170144.98
30212;Monica Pierce;Police Officer;50913.3;10345.12;3939.33;21413.41;72326.71
3043;Amy Boyd;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
3046;Blake Rosario;Police Officer;107259.68;20476.04;2075.39;35469.68;160104.17
30472;Shelia Lopez;Police Officer;116478;22576.47;2232.28;37726.99;169097.58
30538;Cody Smith;Police Officer;50913.3;10345.12;3807.97;21282.05;72195.35
30596;Karen Sanders;Police Officer;92259.03;17890.43;3746.93;34555.61;134988.34
30623;Paul Gray;Police Officer;113808.79;21709.1;2149.47;36717.01;163216.6
30661;Richard Anderson;Police Officer;92259.07;17952.18;2354.84;33225.26;131046.28
31007;Ronald Norman;Police Officer;78591.01;15383.48;4501.96;30889.86;114366.16
31077;Scott Branch;Police Officer;92259.08;17967.78;2482.39;33368.41;138572.02
31391;Michael Wade;Police Officer;86280.02;16015.61;1716.26;27300.94;127566.23
31408;Juan Harvey;Police Officer;78591.02;15383.49;4291.06;30678.97;110779.62
31521;Donna Smith;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
31561;Dr. Lori Maldonado;Police Officer;116478.04;22168.32;2678.23;37764.79;196672.33
31600;Joseph Pratt;Police Officer;45297;8080.69;822.35;13926.8;63227.13
31714;Ariel Barnes;Police Officer;92259.07;17952.2;2389.04;33259.48;133046.26
31751;Keith Smith;Police Officer;92259.1;17936.66;2482.96;33337.86;137204.79
31785;Karen Rhodes;Police Officer;114348.11;21805.43;2111.34;36835.01;161058.1
31828;Belinda Mccullough;Police Officer;92259.07;17921.29;3840.92;34680.46;134178.23
31847;Julie Skinner;Police Officer;92259.06;17890.45;3572.36;34381.06;131690.48
31853;David Marquez;Police Officer;92259.08;17967.77;2416.82;33302.83;134639.68
32179;Marcus Hicks;Police Officer;7175.7;1270.82;555;2830.57;10006.27
32343;Evan Jenkins;Police Officer;81426.75;15291.75;1611.93;25934.49;120842.05
32453;Heather Johnson;Police Officer;78591.03;15383.5;4476.36;30864.28;112623.88
32464;Samantha Myers;Police Officer;94299.62;18388.45;1867.88;33174.57;145353.24
32573;Jonathan Hernandez;Police Officer;116478.04;22168.32;2353.69;37440.25;181193.47
32719;Danny Alexander;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
328;Jennifer Maxwell;Police Officer;116478;22168.32;2398.85;37485.41;181738.02
32847;Daniel Campbell;Police Officer;111153.14;21007.56;2139.92;36065.72;171032.17
32856;Michael Lee;Police Officer;119202.16;22741.15;2689.05;38348.44;202956.23
33030;Melanie Clark;Police Officer;116478;22196.68;2353.94;37468.86;172880.58
33187;Kristen Alexander;Police Officer;35878.5;6354.08;2775.7;14153.54;50032.04
33232;Jamie Brown;Police Officer;116478.05;22168.32;2398.39;37484.95;184946.29
33822;Kelly Thomas;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
33863;Veronica Armstrong;Police Officer;116478.03;22196.67;1586.66;36701.57;164458.18
33885;Toni White;Police Officer;116363.88;22169.61;2449.27;37524.45;189968.73
33960;Alexandra Keith;Police Officer;92259.05;17890.45;3869.94;34678.64;135957.42
33971;Richard Gonzalez;Police Officer;113655.87;21657.37;2139.15;36714.76;165691.33
34152;Michael Williams;Police Officer;92259.07;17952.2;2505.2;33375.64;140130.97
34166;Linda Taylor;Police Officer;92259.07;17952.19;2481.65;33352.08;138733.95
34258;Daniel Berry;Police Officer;96582.9;18154.05;294.13;29159.92;126593.76
3434;Daniel Long;Police Officer;114427.97;21819.45;2314.99;37052.68;179656.63
34391;Adam Mcdonald;Police Officer;18594;3871.26;1439.55;8181.54;26775.54
34477;Deborah Williams;Police Officer;116478.01;22196.68;2259.34;37374.26;170336.53
34589;John Carson;Police Officer;92259.06;17905.87;3907.65;34731.77;138584.78
34844;Christina Simpson;Police Officer;34511.7;4901.72;2669.89;12403.99;46915.69
34883;Chad Hernandez;Police Officer;37159.88;6581.01;1399.77;13183.96;53525.93
34888;Eric Peck;Police Officer;59370.41;10869.12;3142.52;22324.77;86768.65
34976;Robert Lewis;Police Officer;116478.04;22196.68;2057.2;37172.12;164612.15
34987;Julian Shaw;Police Officer;78591.01;15383.48;4428.63;30816.54;113161.5
35096;Jonathan Ross;Police Officer;116478.02;22168.32;2422.36;37508.92;183144.87
35120;Randall Reynolds;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
35155;Patricia Alvarado;Police Officer;113922.06;21725.68;2243.21;36887.13;170013.01
35321;Alyssa Day MD;Police Officer;115938.77;22086.29;1713.32;36658.05;173377.49
35518;Hannah Sexton;Police Officer;50913.3;10345.12;3941.71;21415.79;72329.09
35604;John Callahan;Police Officer;116478.06;22182.61;2422.08;37522.94;183142.28
35766;Jaime Christian;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
35861;Daniel Gonzales;Police Officer;116478.02;22168.32;2366.58;37453.14;183091.82
35978;Heather Porter;Police Officer;46403.6;8357.92;816.87;14321.28;62409.14
35995;Laura Dalton;Police Officer;116478.02;21335.62;2158.3;36412.16;169799.29
36083;Kerry Graham;Police Officer;78591.03;15383.5;4582.13;30970.06;114304.85
36171;Mary Hernandez;Police Officer;114348.06;21805.3;2268.15;36991.69;173556.51
36272;Julia Calderon;Police Officer;116478.02;22168.32;2196.82;37283.38;169652.44
36471;Desiree Coleman;Police Officer;18594;3871.26;1438.63;8180.62;26774.62
36550;Karen Perez;Police Officer;46932.02;8311.68;1012.91;15066.03;71796.66
36569;Margaret Martinez;Police Officer;114348.08;21805.3;2158.86;36882.4;167017.76
36597;Joshua Dickson;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
36707;Franklin Mitchell;Police Officer;78591.03;15383.5;4503.09;30891.02;114434.73
36761;Jill Watson;Police Officer;116370.16;22174.6;629.76;35710.65;156690.3
36861;Sherry Wade;Police Officer;80641.23;14576.61;4598.41;30466.53;112265.91
