employee_id,employee_name,designation,salary,retirement,other_benefits,total_benefits,total_compensation
45359,Amy Chen,District Attry's Investigator,3346,0,55.75,534.2,3880.2
4570,Andrew Nichols,District Attry's Investigator,19365,3711.3,350.35,6453.91,26980.91
53068,Jeffrey Perez,District Attry's Investigator,105033.5,19615.64,1748.62,34282.5,145800.89
53174,Cassandra Ryan,District Attry's Investigator,105033.55,19615.63,2044.1,34577.97,154372.28
17939,Shawn Reese,Sr District Atty Investigator,93698.02,17399.16,1827.49,29752.63,137866.72
20528,Linda Thompson,Sr District Atty Investigator,21030,4030.4,369.56,6792.22,29084.22
30729,Jasmine Blair,Sr District Atty Investigator,114062.03,21301.91,1955.02,36175.17,157555.86
34688,Margaret Santos,Sr District Atty Investigator,93698.01,17399.15,1721.29,29646.42,131031.15
43613,Patricia Carroll,Sr District Atty Investigator,93698,17399.15,1834.89,29760.02,142045.19
44665,James Miller,Sr District Atty Investigator,0,0,686.68,689.72,48046.65
50659,Jerome Alvarez,Sr District Atty Investigator,114062,21301.91,1646.63,35866.78,157010.17
7589,Melinda Mcknight,Sr District Atty Investigator,114062.01,21301.91,2070.52,36290.67,158265.49
10549,April Ferguson,Asst Chf Dist Atty's Invstgtor,121605.52,22864.34,2184.72,37967.3,173238.2
20528,Peter Simmons,Asst Chf Dist Atty's Invstgtor,99741.52,18520.04,1912.93,30958.95,147199.19
21397,Christopher Johnson,Asst Chf Dist Atty's Invstgtor,4484,859.34,lis.88,1349.67,39431.98
28956,Richard Moore,Asst Chf Dist Atty's Invstgtor,121605.53,22710.22,2421.86,38050.32,182408.45
4570,Samantha Wright,Asst Chf Dist Atty's Invstgtor,95246.51,17687.27,1852.43,30065.68,140455.76
49307,Jordan Torres,Asst Chf Dist Atty's Invstgtor,121605.5,22710.2,2146.35,37774.79,166675.81
17132,Holly Bowen,Dist Atty Investigator (SFERS),44358.4,9784.42,840.7,17562.69,65356.88
17292,Brandi Lindsey,Dist Atty Investigator (SFERS),3378,720.19,56.28,1254.92,4632.92
2408,Kenneth White,Dist Atty Investigator (SFERS),97287.51,20418.93,1640.91,34021.18,139815.83
31129,Erica Snyder,Dist Atty Investigator (SFERS),105033.5,21784.92,1984.01,36687.17,157372.77
37264,Jared Haney,Dist Atty Investigator (SFERS),543.73,0,44.62,122.36,698.72
41292,Ralph Garcia,Dist Atty Investigator (SFERS),42228.01,9455.59,916.15,15539.04,70344.55
47108,Richard Thomas,Dist Atty Investigator (SFERS),105033.51,21713.43,2115.63,36747.3,169744.69
51697,Bill Smith,Dist Atty Investigator (SFERS),86378.7,18198.3,3839.03,34285.74,126297.56
52679,Tom Harris,Dist Atty Investigator (SFERS),34994.5,7915.52,627.29,12824.97,50505.64
55023,Ashley Bond,Dist Atty Investigator (SFERS),45364.87,9758.88,764.89,17618.34,65257.89
50464,Megan Baker,District Attorney,252221.06,48342.29,19291.19,80551.72,332772.78
13468,Michael Smith,Clerk,52677.03,12058.29,4406.29,29382.82,82707.85
19287,Ryan Smith,Legal Secretary 1,76869.02,15104.63,6235.9,34258.77,111127.79
27492,Lori Dunlap,Legal Secretary 1,76869,15231.99,6408.54,34558.77,112075.77
27962,Theresa Simpson,Legal Secretary 1,76869.02,15231.99,6408.54,34558.77,112075.79
44797,Brandy Jordan,Legal Secretary 1,5694,1051.44,465.69,2474.04,8248.04
49265,Jane Brown,Legal Secretary 1,76869.01,15109.75,6359.24,34387.23,111280.24
52195,Jamie Bird,Legal Secretary 1,72800.3,14466.21,6002.07,32702.75,106116.76
52127,Julie Barrett,Victim & Witness Technician,15412.83,2968.73,1432.89,7888.29,23304.14
11,Jose Huffman,Victim/Witness Investigator 1,60381.77,11786.21,4847.36,27958.8,88340.57
12373,James Stewart,Victim/Witness Investigator 1,70092.02,13772.97,5685.67,32376.89,102468.91
1920,Lauren Pollard,Victim/Witness Investigator 1,65092.03,12814.23,5279.97,31012.44,96104.47
20478,Mary Hill,Victim/Witness Investigator 1,5124,1092.43,396.33,2637.05,7761.05
20948,Carrie Brown,Victim/Witness Investigator 1,31171.01,6565.91,2491.62,16042.95,47493.96
21940,Connie Stevens DDS,Victim/Witness Investigator 1,70092.03,13970.08,5868.54,32756.86,103848.89
22990,Patrick Reed,Victim/Witness Investigator 1,69718.88,13693.4,5766.93,32309.79,102028.67
2467,Anna Carson,Victim/Witness Investigator 1,2135,455.18,165.29,1098.92,3233.92
2714,Rachel Lamb,Victim/Witness Investigator 1,2472,527.03,191.39,1196.87,3668.87
31116,Connor Schmidt,Victim/Witness Investigator 1,38940,7240.66,4698.85,19116.32,79107.93
32151,Joel Morrison,Victim/Witness Investigator 1,25620.01,5407.61,2098.09,13247.14,38947.15
32821,Kenneth Willis,Victim/Witness Investigator 1,70093.4,13773.24,5710.7,32402.42,102495.82
32949,Johnny Chapman,Victim/Witness Investigator 1,27598.74,5025.71,2378.98,12491.25,41280.91
33939,Amanda Brown,Victim/Witness Investigator 1,42314.85,7850.83,4538.71,20188.33,76750.68
33953,Elizabeth Mcfarland,Victim/Witness Investigator 1,52641.09,10395.94,4252,26444.81,79085.9
38023,Jacob Phillips,Victim/Witness Investigator 1,70092.03,13772.96,5710.58,32401.78,102493.81
3962,Alexander Mcintyre,Victim/Witness Investigator 1,70092.06,13772.96,5796.4,32487.61,102579.67
44541,Jonathan Parker,Victim/Witness Investigator 1,32025,6729.94,2610.14,16516.88,48861.88
48931,Monique Gordon MD,Victim/Witness Investigator 1,6191.5,1320.02,478.81,3186.34,9377.84
49653,Matthew Crawford,Victim/Witness Investigator 1,52694.48,6661.7,4218.24,22688.77,75383.25
49908,Kelly Ayers,Victim/Witness Investigator 1,70092.04,13984.66,5881.72,32784.62,103956.66
504,Adam Keller,Victim/Witness Investigator 1,56385.78,10869.41,4658.8,25920.34,83319.53
7256,James Ware,Victim/Witness Investigator 1,2472,527.03,191.39,1196.87,3668.87
9060,Cynthia Peters,Victim/Witness Investigator 1,6191.5,1320.02,478.98,3186.51,9378.01
973,Kevin Fernandez,Victim/Witness Investigator 1,70092.03,13778.08,5554.68,32251.01,102367.04
16484,Katie Liu,Victim/Witness Investigator 2,4105.28,802.41,324.32,1126.73,5232.01
22510,Patrick Gibson,Victim/Witness Investigator 2,54093,10957.11,4463.03,24510.76,78603.76
23535,Raymond Reed,Victim/Witness Investigator 2,76869,15104.63,6362.09,34384.96,111253.96
28470,Tiffany Cox,Victim/Witness Investigator 2,76868.99,15314.03,5938.31,34170.59,112103.58
32830,John Tran,Victim/Witness Investigator 2,76869.03,15308.91,6439.51,34666.66,112575.69
3657,Keith Walter,Victim/Witness Investigator 2,76869.05,15314.03,6350.87,34583.14,112516.19
7593,David Rodriguez,Victim/Witness Investigator 2,70812.03,14001.66,5375.75,31277.75,102089.78
16863,Peter Zamora,Victim/Witness Investigator 3,91692,18017.32,7233.72,38169.28,129861.28
16974,Tammy Shepard,Victim/Witness Investigator 3,64963.38,13144.6,5195.93,27493.05,92480.43
20456,Kyle Baker,Victim/Witness Investigator 3,18480.01,3939.95,1509.87,8320.55,26800.56
22925,Peter Riddle,Victim/Witness Investigator 3,53996.41,6516.27,4309.33,18433.01,72429.42
24940,Matthew Quinn,Victim/Witness Investigator 3,91692,18017.32,7584.16,38519.72,130211.72
39726,Russell Johnson,Victim/Witness Investigator 3,80646.3,15871.21,6313.88,35103.33,115749.63
44797,Cynthia Martinez,Victim/Witness Investigator 3,77000,15408.72,5957.29,33327.35,111287.35
4538,Wendy French,Victim/Witness Investigator 3,91692.02,18017.32,7584.16,38519.72,130211.74
46666,Cassie Heath,Victim/Witness Investigator 3,91692.03,18017.32,7498.34,38433.9,130125.93
48549,Julie Sanchez,Victim/Witness Investigator 3,91692.07,18330.48,7207.49,38456.21,131748.28
49530,Amber Manning,Victim/Witness Investigator 3,91692,18334.74,7626.32,38879.3,132191.3
50947,Shannon Kennedy,Victim/Witness Investigator 3,75240.51,15021.51,6152.47,31774.41,107014.92
51742,Stacy Garrett,Victim/Witness Investigator 3,91692,18017.32,7498.34,38433.9,130125.9
52246,John Hebert,Victim/Witness Investigator 3,91692.03,18017.32,7497.62,38433.18,130125.21
55216,James Hernandez,Victim/Witness Investigator 3,6468,1378.98,500.58,2836.47,9304.47
14758,Gregory Phillips,Asst Chf Victim/Wit Invstgtor,99603,19776.07,7756.35,40450.66,141093.66
18566,Edward Wilson,Asst Chf Victim/Wit Invstgtor,99603.01,19571.79,8238.89,40728.92,140331.93
29880,Allison Vaughn,Asst Chf Victim/Wit Invstgtor,88468.26,17240.62,6936.05,35650.76,124119.02
43538,Danielle Mitchell,Asst Chf Victim/Wit Invstgtor,97816.15,19419.87,8750.55,40856.91,139713.06
44561,Karen Reyes,Asst Chf Victim/Wit Invstgtor,86319.32,16966.08,6934.27,36818.59,123137.91
54707,Eric Moore,Asst Chf Victim/Wit Invstgtor,99603.04,19571.82,8238.89,40728.96,140332
38749,Christopher Griffin,Mayoral Staff XIV,475.44,98.99,44.5,191.34,666.78
20497,Eileen Mccoy,IS Administrator 2,85758.42,17908.75,6985.96,37812.96,128992.63
21322,Jason Thomas,IS Administrator 2,19997.54,0,1579.8,1579.8,21577.34
25411,Emma Graham,IS Administrator 2,10308.86,0,798.12,2691,12999.86
3299,Nicolas Mason,IS Administrator 2,43605.4,8491.28,3701.73,19848.26,65790.45
37681,Johnathan Page,IS Administrator 2,44689.63,8566.09,3730.77,19952.11,66267.62
37702,Jason Smith DDS,IS Administrator 2,24094.13,4683.73,2078.34,11175.81,35269.94
48811,Daniel Johnson,IS Administrator 2,85758.41,16847.98,6817.14,36583.37,122341.78
5123,Tyler Foley,IS Administrator 2,50319.2,9986.04,4433.64,22027.09,76048.89
54372,Jeffrey Villa,IS Administrator 2,50635.4,9359.73,4166.12,21181.1,71816.5
21099,Gina Greene,IS Administrator 3,61559.5,11391,5065.53,24111.78,85671.28
25304,Mark Chapman,IS Administrator 3,61559.5,11112.31,6287.97,25055.53,102089.04
41701,Stephanie Leonard,IS Administrator 3,56705.03,10498.44,4661.35,22815.04,79520.07
19588,Michael Owens,IS Engineer-Journey,117123.22,22440.97,9395.7,44730.99,161854.21
23627,Richard Dixon,IS Engineer-Journey,105226.74,19572.9,8310.68,39270.77,152449.61
30837,Lauren Lawson,IS Engineer-Journey,117339.51,22479.26,9819.64,45217.14,191216.11
47463,Tammy Snyder,IS Engineer-Journey,117186.58,22452.2,9430.17,44800.62,161987.2
52953,Paul Lin,IS Engineer-Journey,8652.01,1532.27,716.76,3205.94,11857.95
18692,Jeffrey Wagner,IS Engineer-Principal,139889.06,26799.29,10049.53,49767.06,198463.37
24510,Charles Roberts,IS Business Analyst-Senior,109634.02,21003.06,9739.93,43661.23,181578.89
10670,James Hoffman,IS Programmer Analyst-Senior,96457.43,18978.67,7789.13,39686.04,136143.47
32074,Julia Norris,IS Project Director,98217.01,18123.16,7932.15,35145.93,133362.94
4100,Tyler Smith,IS Project Director,134872.03,25862.27,9856.2,48636.71,183508.74
3299,Mrs. Peggy Hubbard,IT Operations Support Admn III,30338,6785.6,2569.23,14617.82,46445.25
37681,Douglas Cox,IT Operations Support Admn III,33306.01,7401.96,2802.01,15466.96,50185.28
5123,Rita Warren,IT Operations Support Admn III,35123,8025.82,3093.85,16382.66,54027.23
54372,Elizabeth Galvan,IT Operations Support Admn III,35123,7488.25,2894.65,15645.89,50768.89
21099,Sarah Campbell,IT Operations Support Admin IV,42691,9101.73,3518.76,17883.48,60574.48
25304,Samuel Powell,IT Operations Support Admin IV,42691.01,9101.73,3321.16,17685.88,70506.31
41701,Elizabeth Schmidt,IT Operations Support Admin IV,40667.01,8670.2,3349.22,17282.41,57949.42
17203,Allison Smith,Accountant IV,63613.01,13042.56,5137.53,26313.81,89926.82
34304,Jessica Lewis,Accountant IV,111075.55,21279.74,8865.92,43063.9,154139.45
1770,Jamie Mcdowell,Senior Administrative Analyst,28576.04,5360.89,2014.91,11536.36,40112.4
25166,Stephanie Moore,Senior Administrative Analyst,30560,5863.86,2443.91,13092.31,43652.31
28724,William Jones,Senior Administrative Analyst,18336,3909.24,1429.71,8209.68,26545.68
42468,Elizabeth Cox,Senior Administrative Analyst,62630.53,11693.83,6299.59,26127.13,103528.24
54334,Philip Martin,Senior Administrative Analyst,30560,5863.86,2433.47,13081.87,43641.87
28415,Sandra Clark,Pr Administrative Analyst,115478.52,22122.44,9269.16,44309.84,159788.36
47086,Eric Copeland,Pr Administrative Analyst,61741.04,10934.31,5102.1,22973.98,84715.02
8613,Allison Woods,Pr Administrative Analyst,115478.53,22122.44,9403.78,44444.47,159923
38167,Laura Parker,Planner 1,15924.03,2899.77,1958.82,7729.32,32207.19
9107,Gabriel Russell,Planner 1,42130.01,7936.36,3678.1,20226.63,66508.3
17841,Nicole Anderson,Planner 2,16800.01,3059.28,1604.09,7534.1,27285.71
20694,Sandra Anderson,Planner 2,31007,5646.37,2619.66,13529.03,46019.59
38538,Stephanie Wells,Planner 2,20860.01,3798.59,1702.17,8849.94,30439.75
10027,Rachel Greene,Planner 3,19130.03,3483.58,2182.67,8058.51,35282.92
1574,Jessica Rogers,Planner 3,13391,2438.49,2432.61,6545.68,37153.68
17289,Jennifer Diaz,Planner 3,22956,4180.26,2397.56,9448.55,39383.17
18643,Christopher Richardson,Planner 3,22956,4180.26,2016.21,9067.2,34009.37
252,Jeremy Ward,Planner 3,96282.4,18802.03,7098.7,37893.59,134692.5
279,Mrs. Renee Henson,Planner 3,26782,4876.97,2178.93,10405.08,37187.08
45487,Tammy Fields,Planner 3,22956.02,4180.28,1925.15,8976.16,32563.48
15689,Anne Gilmore,Pub Safety Communication Coord,102897.02,21142.54,9345.44,43310.53,151767.35
16444,Cheryl Weaver,Pub Safety Communication Coord,102908.36,22526.15,9432.18,44792.84,165499.27
29752,Amber Haas,Pub Safety Communication Coord,102808.86,21242,9321.36,43385.91,158077.61
36009,Sheri Prince,Pub Safety Communication Coord,101558.65,20790.03,8791.68,42247.75,149148.24
41123,Michael Cortez,Pub Safety Communication Coord,101407.03,20990.55,9189.98,42828.33,154857.42
43235,Mariah Walsh,Pub Safety Communication Coord,103479.24,21879.28,9372.75,44158.32,160222.64
55184,Matthew Boyer,Pub Safety Communication Coord,23013.89,4358.46,1961.62,9190.81,33175.2
56230,Michael Cole,Pub Safety Communication Coord,103929.07,23508.23,9437.33,45916.02,165778.8
4490,Cathy Ruiz,Emergency Services Assistant,21098,4760.5,1644.17,11667.66,32765.66
45625,Shannon Ballard MD,Emergency Services Coord I,21870.01,4662.72,1727.94,10696.74,32566.75
14410,Samuel Munoz,Emergency Services Coord II,56046.5,11247.47,4559.62,25854.61,82955.32
22064,Danny Clay,Emergency Services Coord II,30804.43,5407.37,2530.03,13475.51,45137.22
38380,Joshua Smith,Emergency Services Coord II,26434.6,4863.66,2192.83,11793.18,39085.06
42593,Billy Carey,Emergency Services Coord II,3184.8,96.66,272.63,943.43,4128.23
2023,Gary Ferguson,Emergency Services Coord III,50555.31,9904.67,4348.2,21878.22,75978.13
20694,Dr. Nichole Becker,Emergency Services Coord III,52197.64,10745.93,4252.56,22653.75,75431.35
279,Thomas Simpson,Emergency Services Coord III,76970,15517.58,6278.42,31365.07,108335.07
38538,Melissa Fleming,Emergency Services Coord III,57139.02,11443.09,5251.1,25306.36,91162.28
45487,Leslie Colon,Emergency Services Coord III,80797.91,16220.65,6693.91,32962.08,115627.47
55184,Lee Smith,Emergency Services Coord III,80796.04,16242.16,6687.87,32977.56,115174.5
30465,William Johnson,Emergency Services Coord IV,111841.05,21727.27,8369.83,43015.34,157694.6
46858,Sarah Howard,Emergency Services Coord IV,111839.19,21721.5,9413.44,44053.19,160924.41
45650,Brian Lewis,Senior Personnel Analyst,102324.59,19872.96,8188.51,40728.05,143052.64
12217,Tammy Guerrero,Manager I,95388.48,18478.33,15656.86,45378.84,140767.32
17655,Jenna Reid,Manager I,38862.35,6882.53,3172.95,14410,53272.35
26554,Felicia Coleman,Manager II,18324,3245.2,8991.79,14150.8,114932.8
32984,Laura Gray,Manager II,118880.95,22794.39,17824.78,40619.17,159500.12
50529,Susan Baker,Manager II,131538.31,25199.16,16858.92,54976.32,186514.63
51399,Heather Mitchell,Manager II,143817.41,27551.42,18181.91,58651.57,202468.98
14808,Nicholas Allen,Manager III,158493.03,30417.39,18400.18,61735.81,220228.84
2523,Julie Gutierrez,Manager III,79859.95,14488.52,5894.83,28403.79,108263.74
31925,Brandon Martinez DVM,Manager III,141104.54,27162.47,12260.21,52299.07,193403.61
32074,Hunter Fitzpatrick,Manager III,39928.01,8313.04,1882.86,14023.53,53951.54
36341,Heather Holmes,Manager III,74145.03,13208.01,10459.05,30843.86,104988.89
38749,Carlos Hopkins,Manager III,86898.3,16488.77,8609.6,34188.99,121087.29
39360,Patrick Orozco,Manager III,134037,25677.57,18010.25,56606.07,190643.07
43091,Mark Kennedy,Manager III,134037.01,25677.57,13046.93,51642.75,185679.76
7573,Deanna Williams,Manager III,20962.32,4364.36,1474.33,7752.5,28714.82
29193,Deanna Roberts,Manager IV,127360.16,24435.05,16575.77,53929.07,181289.23
33922,Courtney Landry,Manager IV,155207.82,29733.44,18438.77,61090.46,216298.28
37037,Christina Middleton,Manager IV,63307.85,11211.81,7913.24,24866.49,112037.84
23594,James Cobb,Manager V,155181.04,29727.89,18378.65,61024.78,216205.82
35418,Brenda Nunez,Manager V,162968.21,31220.19,9711.45,53849.89,216818.1
14594,Brian Cook,Dep Dir IV,198907.94,38112.16,14222.37,64727.26,263635.2
29798,Meredith Jones,Dep Dir IV,189324.71,36269.41,11291.81,60479.46,249804.17
31848,Christine Thomas,Dep Dir IV,189324.72,36269.41,17770.92,66958.58,256283.3
48459,Michael Wong,Dep Dir IV,189324.75,36269.41,17362.58,66550.23,255874.98
51195,Matthew Hayes,Dept Head IV,222186.21,42579.47,18339,73888.2,296074.41
48253,Amy Mcintosh,IS Manager,169905.3,32609.45,9884.34,55412.03,225317.33
11543,Courtney Joseph,Payroll Clerk,14976,2727.12,1288.17,6886.02,22376.82
46179,Kim Anderson,Senior Clerk Typist,2276.57,210.78,155.41,1053.97,3330.54
55792,Jennifer Lopez,Senior Clerk Typist,1678.81,0,132.63,640.98,2319.79
17356,Shane Mcmahon,Secretary 2,66258.07,13146.89,5652.26,31717.39,100167.2
26678,Patricia Howell,Secretary 2,66258.18,13150.79,5327.15,31396.18,98302.36
1406,Todd Alexander,Sr Payroll & Personnel Clerk,73899.04,14521.06,6140.51,33579.81,107932.17
29209,Miranda Waters,Senior Account Clerk,65448.01,12860.45,5308.73,31087.42,96535.43
28724,Michael Gonzalez,Administrative Analyst,12224,2606.16,968.13,5488.11,17712.11
47912,Thomas Martin,Management Assistant,78354.06,15396.42,6076.99,34391.65,112745.71
14911,George Simpson,Emergency Med Svcs Agency Spec,109809.04,21021.97,8578.58,42518.79,154773.18
1741,James Clark,Emergency Med Svcs Agency Spec,109809.03,18740.54,9020.74,40679.52,152987.22
26458,Jeremiah Smith,Emergency Med Svcs Agency Spec,109421.03,21257.73,9093.34,43269.31,155796.76
32607,Chelsea Miller,Emergency Med Svcs Agency Spec,109809.04,21028.28,9871.13,43817.65,186950.66
39006,Kimberly Hogan,Emergency Med Svcs Agency Spec,109809.03,21158.77,9376.82,43453.83,157423.78
51232,Albert Butler,Emergency Med Svcs Agency Spec,55514.56,10622.09,4587.67,21740.65,77255.21
10238,Amber Black,Public Safetycomm Disp,82569.6,17501,7723.46,36647.53,133292.16
10831,Patrick Foster,Public Safetycomm Disp,86670.04,18590.07,8152.92,39447.43,141612.57
11054,Ann Larson,Public Safetycomm Disp,26152.9,5236.37,2866.12,11954.99,39912.41
11385,Sabrina Brown,Public Safetycomm Disp,86884,19302.1,9179.43,41280.16,156439.05
11479,Larry Wright,Public Safetycomm Disp,87696,18864.98,8202.87,39986.09,145283.45
11616,Shaun Wood,Public Safetycomm Disp,87696,19387.17,8681.73,40987.14,153130.38
11655,Tracy Ashley,Public Safetycomm Disp,87239.25,18150.15,8482.51,39483.62,143823.36
13168,Katherine Strong,Public Safetycomm Disp,87046.4,18895.19,9668.25,41385.99,176070.07
13491,Stephanie Rosales,Public Safetycomm Disp,87087,18037.56,9343.28,40209.37,158364.39
14025,Raymond Powers,Public Safetycomm Disp,53378.02,11661.19,5262.19,24786.35,85283.09
14363,Mary Pena,Public Safetycomm Disp,87696,17900.35,9789.94,40608.53,182390.83
14472,Raymond Perry,Public Safetycomm Disp,87371.2,18201.85,8697.68,39769.93,145686.83
14599,Carrie Knox,Public Safetycomm Disp,77106,16073.4,7254.29,36245.93,126277.2
15220,Kevin Wright,Public Safetycomm Disp,87046.4,18687.04,8115.74,39625.33,143895.75
15563,Taylor Wright,Public Safetycomm Disp,87290,18992.88,8570.36,40421.68,144787.12
15887,Theresa Cole,Public Safetycomm Disp,87087,17959.08,8019.63,38807.24,138433.36
16222,Tara Coleman,Public Safetycomm Disp,76915.07,16952.05,8401.85,36684.04,142000.16
16385,David Suarez,Public Safetycomm Disp,87696,18858.15,8055.1,39831.49,144042.82
16468,Kathy Benjamin,Public Safetycomm Disp,87696,19526.76,9605.6,42050.6,179417.13
1648,Spencer Holmes,Public Safetycomm Disp,88495.82,19123.27,9405.65,41399.32,166762.55
16707,Alyssa Ross,Public Safetycomm Disp,86193.8,18367.67,7996.23,39060.86,137245.03
16933,Chelsea Little,Public Safetycomm Disp,77351.11,16563.97,7639.38,35597.72,128325.18
16947,George Rodriguez,Public Safetycomm Disp,35159.6,8098.93,3358.26,16636.45,56171.93
17562,Gregory Clark,Public Safetycomm Disp,81100.22,16956.38,7590.24,37464.86,131649.15
1767,Carolyn Greene,Public Safetycomm Disp,86843.4,19337.17,8439.64,40569.46,143280.13
18458,Christopher Smith,Public Safetycomm Disp,87371.2,18663.05,9274.97,40808.42,155292.83
20052,Jonathan Anderson,Public Safetycomm Disp,87127.6,19199.43,8590.41,40624.35,145363.26
21166,Victoria Mendez,Public Safetycomm Disp,59772.94,12782.57,6407.25,27957.66,105366.81
21953,Shane Nichols,Public Safetycomm Disp,85154,18924.75,8437.72,40280.71,145216.26
22175,Dawn Beasley,Public Safetycomm Disp,73314.27,15069.74,6596.91,32466.37,111851.36
22630,Mr. Bradley Bowen III,Public Safetycomm Disp,86965.2,18142.34,8156.96,39109.9,139328.64
23062,Daniel Stewart Jr.,Public Safetycomm Disp,87696,18237.76,9002.27,40158.27,149456.57
23185,Michael Zavala,Public Safetycomm Disp,82540.6,17761.19,7550.28,37470.29,130009.6
23565,Brianna Cortez,Public Safetycomm Disp,66429.32,14256.73,7344.33,31386.57,120520.73
23823,Desiree Garrison,Public Safetycomm Disp,84216.17,17296.65,7864.05,37566.35,133077.92
23827,Eric Robinson,Public Safetycomm Disp,87127.6,19176.24,8417.63,40428.38,142920.52
2392,Theodore Archer,Public Safetycomm Disp,87364.7,18985.2,8304.33,40158.97,148423.16
24778,Mariah Allison,Public Safetycomm Disp,87533.6,19465.82,8285.14,27750.96,128445.79
25159,Gregory Mcdonald,Public Safetycomm Disp,82490.17,17369.9,7791.87,36632.69,127831.33
25412,David Sanford,Public Safetycomm Disp,77134.01,16303.47,7046.35,36268.06,123613.39
26,Melissa Barrett,Public Safetycomm Disp,81098.4,17406.44,7542.75,37867.43,134585.03
2608,Julia Byrd DDS,Public Safetycomm Disp,75857.44,15764.75,9108.96,36048.05,147231.16
26114,Kenneth Alvarez,Public Safetycomm Disp,87696,18687.13,9432.93,41038.3,164784.23
26164,Jacob Lowe,Public Safetycomm Disp,85442.7,17653.44,8477.99,38717.74,144997.81
26218,George Jones,Public Safetycomm Disp,87696,18980.87,9090.19,40989.3,151934.79
26248,Randy Hampton DVM,Public Safetycomm Disp,87533.6,18923.03,8517.94,40335.29,145123.47
26434,Melissa Haley,Public Safetycomm Disp,87696,18319.74,8020.41,39258.39,136689.99
2664,Brian Baker,Public Safetycomm Disp,87696,19024.26,9032.33,40974.83,151187.93
26837,Caitlin Lopez,Public Safetycomm Disp,36864.8,8574.31,3768.79,17773.55,63071.31
26882,Frank Cowan,Public Safetycomm Disp,87290,18002.47,9328.12,40189.03,157949.79
26974,Douglas Burke,Public Safetycomm Disp,81616.14,16772.54,7576.6,36371.78,128157.88
27229,Jesus Castillo,Public Safetycomm Disp,82252.35,17418.34,7830.41,37365.11,132450.81
27273,Juan Price,Public Safetycomm Disp,87696,18381.85,8813.66,40113.75,149840.29
27468,Lori Brown,Public Safetycomm Disp,87696,18825.84,9154.85,40898.93,152662.9
28511,Noah Bean,Public Safetycomm Disp,87371.2,18517.29,9248.45,40636.14,154671.27
28756,William Gregory,Public Safetycomm Disp,86277.03,18706.6,8271.39,39687.21,140355.07
28867,Kristen Williams,Public Safetycomm Disp,87371.2,19360.13,8327.32,40557.85,141846.78
28931,Matthew Hill,Public Safetycomm Disp,87696,19334.69,8306.03,40558.96,146462.19
29021,David Collins,Public Safetycomm Disp,87696,18561.49,8430.69,39910.42,142507.85
29158,Michael Mitchell,Public Safetycomm Disp,81114.9,16983.92,8084.68,37986.84,131472.99
29928,Jay Rogers,Public Safetycomm Disp,54170.14,11583.9,5462.47,25026.02,91530.43
30147,Kelly Moore,Public Safetycomm Disp,84368.82,17339.09,7637.54,37404.76,133046.22
30597,Brad Chavez DDS,Public Safetycomm Disp,66119.13,14402.62,6298.1,20700.72,96243.19
30750,Albert Robles,Public Safetycomm Disp,71302.08,15148.56,6508.77,33016.12,114169.36
31592,Patrick Hunter,Public Safetycomm Disp,87371.2,18460.57,7884.37,39215.34,135923.5
31833,Gregory Pham,Public Safetycomm Disp,86319.25,17770.51,7646.52,38132.47,131582.19
31943,James Schaefer,Public Safetycomm Disp,74344.7,15697.35,6737.77,33386.62,117638.49
32284,Cathy Knox,Public Safetycomm Disp,81843.1,17798.95,7512.99,37368.01,131432.85
32429,Kenneth Hinton,Public Safetycomm Disp,87696,19470.95,8561.42,40950.61,145289.68
33040,Dana Potter,Public Safetycomm Disp,60304.4,13603.05,5865.62,28351.94,101449.9
33238,Anthony Baker,Public Safetycomm Disp,87696,18222.03,7814.53,38954.8,133752.75
33765,Kathleen Lane,Public Safetycomm Disp,87290,18473.03,9395.22,40726.69,159350.14
34030,Mrs. Ashley Ward,Public Safetycomm Disp,73291.93,15107.52,7151.65,33055.59,122366.52
34429,Samantha Bailey,Public Safetycomm Disp,87290,18581.28,8103.2,39542.92,137994.91
34768,Mark Peck,Public Safetycomm Disp,86559.2,17810.55,8520.67,39082.01,142818.34
35854,Shawn Silva,Public Safetycomm Disp,77120,16408.34,7742.48,37069.06,133405.96
3592,Benjamin Mcdonald,Public Safetycomm Disp,87371.2,19219.19,9010.55,41100.14,154121.47
36108,Kelsey Parks,Public Safetycomm Disp,49074.84,9497.79,4504.39,21231.26,77744.96
36235,Natalie Miller,Public Safetycomm Disp,49694.4,10981.62,5591.11,23893.07,92655.6
36796,Ashley White,Public Safetycomm Disp,47962,9398.41,4943.18,21406.74,79858.35
36872,Shirley Hurley,Public Safetycomm Disp,70847,14284.95,6447.18,31168.4,109336.2
37354,Ryan Rogers,Public Safetycomm Disp,87696,26118.8,9610.72,48647.76,181034.06
37881,Tiffany Chen,Public Safetycomm Disp,87285.94,18060.08,9093.1,40011.02,144252.77
37994,Robert Ray,Public Safetycomm Disp,87696,18421.24,8033.21,39372.69,138788.76
38195,Jason Rollins,Public Safetycomm Disp,87696,18086.53,7917.14,38921.91,135018.82
38196,Jon Duncan,Public Safetycomm Disp,87665.55,19562.61,8215.93,40692.3,146939.43
38799,Justin Marquez,Public Safetycomm Disp,86704.14,18595.82,9391.13,40759.09,158183.46
39048,Katherine Brown,Public Safetycomm Disp,72688.21,16106.87,6839.54,33653.9,119293.6
